net,1646899776588649684,100,100,99.0,99.0,89.0,2.570471398851356,2.570471398851356,2.3108278232098045
spb,1646822927991730967,196920,196928,35.66016656510258,35.13609587649807,18.512086126345725,1652.2247338389468,1627.943227682446,857.711264950656
spb,1646839980720769892,1600,1950,120.93750000000001,99.75,3.5624999999999996,21.87890492995617,18.045856469359197,0.6444948739056857
spb,1646839512267698904,1600,2000,124.93749999999999,101.6875,3.375,22.611468311601577,18.40363128713145,0.6108150519392122
spb,1646829494983802392,100,100,100.0,99.0,42.0,2.597014580489598,2.571044434684702,1.0907461238056313
spb,1646820983571709154,1600,1600,98.25,89.3125,9.875,40.76280078302138,37.0547342995786,4.097024506181539
spb,1646824182327185992,170640,170688,96.1433427097984,95.17522269104548,18.740623534927334,4089.864406326073,4048.6813197581273,797.2118192229716
net,1646824182327570954,170640,36875,1.3390764181903423,1.26699484294421,0.650492264416315,26.216603906573358,24.805381901974442,12.7354180902829
net,1646899186944355692,100,50,50.0,50.0,50.0,1.3016363505631305,1.3016363505631305,1.3016363505631305
net,1646840001036062932,200,100,50.0,50.0,49.0,2.5501635348699847,2.5501635348699847,2.499160264172585
net,1646827510317313342,3200,3200,82.84375,47.5625,4.15625,67.32020345486188,38.65007531433414,3.377437593171117
net,1646840001036062932,800,400,50.0,50.0,48.0,10.047343778658863,10.047343778658863,9.645450027512508
net,1646908829200404236,102400,33927,4.01953125,3.392578125,0.03515625,102.62365772374606,86.61676067354078,0.8975830121610443
net,1646910135574371372,102400,27600,0.1591796875,0.05566406249999999,0.0009765625,3.3998297217560043,1.1888975100619157,0.02085785105371782
net,1646913945955545147,102400,33378,0.6337890625,0.4892578125,0.03125,14.141807370643564,10.91686516593594,0.6972848010178645
net,1646913502533360244,102400,23257,0.345703125,0.3232421875,0.123046875,6.289171056617946,5.88055259813712,2.238518511677574
net,1646900563103282604,400,400,100.0,99.75,49.75,10.074667818472678,10.049481148926496,5.012147239690157
net,1646900361437789156,800,800,99.875,99.875,84.625,20.02487454327127,20.02487454327127,16.967259156188547
net,1646914689195199404,102400,38100,0.052734375,0.0244140625,0.0048828125,0.9818626704799346,0.4545660511481179,0.09091321022962358
net,1646900988763486932,100,100,99.0,99.0,50.0,2.571163743633265,2.571163743633265,1.2985675472895277
net,1646900780880590012,200,200,99.5,99.5,88.5,5.06287546457289,5.06287546457289,4.50316058909247
spb,1646917169010807084,102400,102400,99.2841796875,98.984375,19.7158203125,2535.473009263848,2527.816737181028,503.49341068417306
net,1646916124540972940,102400,40252,0.7666015625,0.546875,0.0947265625,16.231614194153117,11.579240699013688,2.0056899067934424
